customerId,first_order_date,last_order_date,total_orders,total_revenue,first_order_channel,first_order_amount,last_order_channel
1050089385.0196776808,2020-12-08 02:24:01.500174 UTC,2020-12-08 02:24:01.500174 UTC,1,4e-05,shop.googlemerchandisestore.com,4e-05,shop.googlemerchandisestore.com
1147529.6357293919,2020-11-05 05:21:25.500668 UTC,2020-11-05 05:21:25.500668 UTC,1,4e-06,(data deleted),4e-06,(data deleted)
12423250.3788580907,2020-12-03 00:47:39.774195 UTC,2020-12-03 00:47:39.774195 UTC,1,4.4e-05,google,4.4e-05,google
1486195554.5255114980,2020-12-11 19:19:10.263493 UTC,2020-12-17 10:42:50.107502 UTC,3,0.00019800000000000002,shop.googlemerchandisestore.com,6.6e-05,<Other>
18663613.9337289544,2020-11-13 23:57:12.515252 UTC,2020-11-13 23:57:12.515252 UTC,1,3.2e-05,shop.googlemerchandisestore.com,3.2e-05,shop.googlemerchandisestore.com
19740989.0858763007,2020-12-14 15:55:31.610752 UTC,2020-12-14 15:55:31.610752 UTC,1,2.4e-05,shop.googlemerchandisestore.com,2.4e-05,shop.googlemerchandisestore.com
2059051.2925802862,2020-12-03 22:03:52.325137 UTC,2020-12-03 22:03:52.325137 UTC,1,5.5e-05,google,5.5e-05,google
2084240.0091353365,2020-11-11 13:53:15.302028 UTC,2020-11-11 13:53:15.302028 UTC,1,4e-05,<Other>,4e-05,<Other>
2233163.7526757311,2020-12-17 02:32:46.46622 UTC,2020-12-17 02:32:46.46622 UTC,1,3.2e-05,(data deleted),3.2e-05,(data deleted)
23527570.8230617970,2020-12-07 14:43:13.584178 UTC,2020-12-07 14:43:13.584178 UTC,1,5.5e-05,(data deleted),5.5e-05,(data deleted)
2408620.3153034500,2020-12-11 04:45:25.815187 UTC,2020-12-11 04:45:25.815187 UTC,1,3.7e-05,google,3.7e-05,google
26101027.9336397994,2021-01-14 23:13:44.612032 UTC,2021-01-14 23:13:44.612032 UTC,1,1.6e-05,shop.googlemerchandisestore.com,1.6e-05,shop.googlemerchandisestore.com
32766754.5230428763,2021-01-17 22:05:36.319447 UTC,2021-01-17 22:05:36.319447 UTC,1,4.3e-05,(data deleted),4.3e-05,(data deleted)
3412220.6161181119,2020-12-17 21:00:03.095962 UTC,2020-12-17 21:00:03.095962 UTC,1,2.1e-05,google,2.1e-05,google
3597047.3508477413,2020-11-27 01:50:38.487197 UTC,2020-11-27 01:50:47.083353 UTC,2,6e-05,(data deleted),3e-05,(data deleted)
3632663.7723787409,2020-12-06 11:51:03.895069 UTC,2020-12-06 12:09:24.680983 UTC,2,0.000101,google,4.6e-05,google
40815861.1638174276,2021-01-08 22:16:16.601805 UTC,2021-01-08 22:16:16.601805 UTC,1,6.1e-05,(direct),6.1e-05,(direct)
4113793.0930728956,2020-12-15 14:27:38.332376 UTC,2020-12-15 14:46:52.732685 UTC,2,0.000122,shop.googlemerchandisestore.com,3e-05,shop.googlemerchandisestore.com
41179206.8501474127,2020-12-19 00:28:41.295404 UTC,2020-12-19 00:28:41.295404 UTC,1,0.000132,(direct),0.000132,(direct)
42828842.6548813455,2020-11-26 01:07:09.126092 UTC,2020-11-26 01:07:09.126092 UTC,1,3e-05,<Other>,3e-05,<Other>
49434402.8306205049,2020-12-18 19:44:25.564455 UTC,2020-12-18 19:44:25.564455 UTC,1,4e-05,(direct),4e-05,(direct)
4970125.1163716142,2020-12-08 08:04:37.299214 UTC,2020-12-08 08:09:33.499141 UTC,2,6e-05,<Other>,3e-05,<Other>
50264907.6315911120,2020-11-30 05:35:33.512799 UTC,2020-12-15 04:15:21.078236 UTC,6,0.000122,(data deleted),2e-05,<Other>
5237397.7064940983,2020-11-04 04:45:07.021009 UTC,2020-12-16 06:42:23.994146 UTC,2,6.9e-05,<Other>,1.8e-05,(data deleted)
5407612.3141758192,2020-11-19 12:59:15.224119 UTC,2020-11-19 12:59:15.225996 UTC,2,6.4e-05,shop.googlemerchandisestore.com,3.2e-05,shop.googlemerchandisestore.com
54416199.2185558214,2020-12-22 15:09:29.914076 UTC,2020-12-22 15:09:29.914076 UTC,1,3e-05,google,3e-05,google
55516909.1481036394,2020-11-27 14:49:18.063408 UTC,2020-11-27 14:49:18.063408 UTC,1,2.2e-05,(direct),2.2e-05,(direct)
5556391.0179080945,2020-12-31 05:17:19.936059 UTC,2020-12-31 05:17:19.936059 UTC,1,2.7e-05,google,2.7e-05,google
60670652.1232989037,2020-11-24 03:15:58.784343 UTC,2020-11-24 03:15:58.838269 UTC,2,0.00013,google,6.5e-05,google
6071043.7718608798,2021-01-24 22:48:25.696164 UTC,2021-01-24 22:48:25.696164 UTC,1,2.6e-05,shop.googlemerchandisestore.com,2.6e-05,shop.googlemerchandisestore.com
6145836.1172580962,2020-12-16 21:24:38.384333 UTC,2020-12-16 21:24:38.384333 UTC,1,5.8e-05,<Other>,5.8e-05,<Other>
6154769.0714961304,2020-12-15 07:27:27.416534 UTC,2020-12-15 07:27:27.416534 UTC,1,2.4e-05,shop.googlemerchandisestore.com,2.4e-05,shop.googlemerchandisestore.com
6541037.7464446794,2020-12-11 20:04:03.599174 UTC,2020-12-11 20:04:03.599174 UTC,1,9.4e-05,shop.googlemerchandisestore.com,9.4e-05,shop.googlemerchandisestore.com
70532365.4711674582,2020-11-06 15:25:21.713243 UTC,2020-11-06 15:25:21.713243 UTC,1,0.000199,google,0.000199,google
72957336.1004222273,2021-01-21 07:10:58.35526 UTC,2021-01-21 07:10:58.35526 UTC,1,8.4e-05,(direct),8.4e-05,(direct)
74338699.5616778994,2021-01-15 20:18:58.492118 UTC,2021-01-15 20:18:58.492118 UTC,1,1.2e-05,(direct),1.2e-05,(direct)
7522467.8202531856,2021-01-22 05:39:16.583166 UTC,2021-01-22 05:39:16.583166 UTC,1,8.6e-05,google,8.6e-05,google
7940945.2925551216,2020-11-14 06:04:48.0046 UTC,2020-11-14 06:04:48.0046 UTC,1,7.1e-05,shop.googlemerchandisestore.com,7.1e-05,shop.googlemerchandisestore.com
79944589.6932026672,2021-01-06 22:29:09.51701 UTC,2021-01-06 22:29:09.51701 UTC,1,3.7e-05,<Other>,3.7e-05,<Other>
80818976.3243168408,2021-01-25 06:24:11.757028 UTC,2021-01-25 06:24:11.757028 UTC,1,3.2e-05,(data deleted),3.2e-05,(data deleted)
80851576.6492799404,2020-12-03 20:30:44.146718 UTC,2020-12-03 20:30:44.146718 UTC,1,1.6e-05,(direct),1.6e-05,(direct)
82508817.4629191879,2020-11-14 18:15:21.450379 UTC,2020-11-14 18:15:21.450379 UTC,1,4.4e-05,(direct),4.4e-05,(direct)
8366314228.9854739652,2020-12-16 02:17:06.503956 UTC,2020-12-16 02:17:06.503956 UTC,1,0.000164,<Other>,0.000164,<Other>
85126752.5809296257,2020-12-02 21:08:03.494821 UTC,2020-12-02 21:08:03.494821 UTC,1,1.2e-05,google,1.2e-05,google
85169862.5219568589,2020-11-16 05:29:35.931028 UTC,2020-11-16 05:29:35.931028 UTC,1,0.000122,shop.googlemerchandisestore.com,0.000122,shop.googlemerchandisestore.com
8706769250.9838749927,2020-11-17 03:43:13.706839 UTC,2020-11-17 03:43:13.706839 UTC,1,6.2e-05,shop.googlemerchandisestore.com,6.2e-05,shop.googlemerchandisestore.com
10469704.3472380781,2021-01-14 15:59:14.885854 UTC,2021-01-14 15:59:14.885854 UTC,1,7e-05,<Other>,7e-05,<Other>
1163427.9837807307,2020-11-12 13:23:22.839641 UTC,2020-11-12 13:23:22.839641 UTC,1,2.9e-05,google,2.9e-05,google
11739180.5119503910,2020-12-15 08:13:49.74094 UTC,2020-12-15 08:13:49.74094 UTC,1,6.1e-05,google,6.1e-05,google
14297513.2705476236,2020-11-02 09:52:58.296899 UTC,2020-11-02 09:52:58.296899 UTC,1,1e-05,google,1e-05,google
14763691.5596383469,2020-11-22 02:24:35.115777 UTC,2020-11-27 22:46:47.997375 UTC,3,0.000225,(direct),5e-05,(data deleted)
2079337.4521460084,2021-01-22 15:29:20.774307 UTC,2021-01-22 15:29:20.774307 UTC,1,5.4e-05,<Other>,5.4e-05,<Other>
2232278.4300512401,2020-12-24 00:49:47.964665 UTC,2020-12-24 00:49:47.964665 UTC,1,2.5e-05,(data deleted),2.5e-05,(data deleted)
22626490.1144906377,2020-12-16 01:34:34.034906 UTC,2020-12-16 01:34:34.034906 UTC,1,8.5e-05,<Other>,8.5e-05,<Other>
23060159.8817366259,2020-12-03 00:53:43.836008 UTC,2020-12-03 00:53:43.836008 UTC,1,7.6e-05,(direct),7.6e-05,(direct)
25363504.9539525923,2020-12-14 03:01:51.015296 UTC,2020-12-14 03:20:14.539548 UTC,8,0.00053599999999999991,(direct),7e-05,(direct)
2701051.6884497528,2020-12-09 22:48:47.65892 UTC,2020-12-09 22:48:47.65892 UTC,1,0.000168,<Other>,0.000168,<Other>
2739425.0432989823,2020-12-29 06:03:08.085564 UTC,2020-12-29 06:03:08.085564 UTC,1,6.8e-05,<Other>,6.8e-05,<Other>
28905204.2373409713,2020-12-23 04:48:08.845999 UTC,2020-12-23 04:48:08.845999 UTC,1,7.3e-05,<Other>,7.3e-05,<Other>
3365134.0673833488,2020-12-17 07:01:02.58233 UTC,2020-12-17 07:02:53.138434 UTC,3,0.000225,google,7.5e-05,google
34302730.6446909649,2020-12-09 17:36:24.919765 UTC,2020-12-09 17:36:24.919765 UTC,1,0.000128,google,0.000128,google
3518681.5571822382,2021-01-22 16:49:40.288555 UTC,2021-01-22 16:49:40.288555 UTC,1,0.000347,shop.googlemerchandisestore.com,0.000347,shop.googlemerchandisestore.com
35307335.0847619857,2020-11-19 22:52:34.912196 UTC,2020-11-19 22:52:34.961763 UTC,2,4.8e-05,(direct),2.4e-05,(direct)
3577806.2578587674,2020-12-23 09:45:30.179262 UTC,2020-12-23 09:45:30.179262 UTC,1,2.2e-05,google,2.2e-05,google
4179598.1109922526,2020-12-02 16:31:38.591837 UTC,2020-12-02 16:31:38.591837 UTC,1,4.8e-05,google,4.8e-05,google
4205366.2704658968,2021-01-23 00:06:13.200689 UTC,2021-01-23 00:06:13.200689 UTC,1,3.3e-05,(data deleted),3.3e-05,(data deleted)
47865957.1450554660,2020-11-10 01:04:52.843258 UTC,2020-11-10 01:04:52.843258 UTC,1,7.2e-05,<Other>,7.2e-05,<Other>
52407464.0313773688,2020-12-08 21:04:17.997634 UTC,2020-12-08 21:04:17.997634 UTC,1,3e-05,shop.googlemerchandisestore.com,3e-05,shop.googlemerchandisestore.com
52926719.9136345792,2020-12-26 08:18:57.225368 UTC,2020-12-26 08:18:57.225368 UTC,1,0.000146,google,0.000146,google
54019036.7189560758,2020-11-23 20:17:10.592099 UTC,2020-11-23 20:17:10.668476 UTC,2,0.00049,(direct),0.000245,(direct)
5820769.2126830378,2021-01-25 07:17:07.919285 UTC,2021-01-25 07:17:07.919285 UTC,1,5.2e-05,google,5.2e-05,google
58921879.4348134368,2020-11-28 05:17:15.506257 UTC,2020-11-28 05:17:15.506257 UTC,1,4.8e-05,google,4.8e-05,google
60336405.2238717338,2020-11-12 09:38:24.075945 UTC,2020-11-12 09:38:24.075945 UTC,1,3.8e-05,(direct),3.8e-05,(direct)
62921407.7385261228,2020-12-20 18:15:15.302082 UTC,2020-12-20 18:15:15.302082 UTC,1,0.000282,google,0.000282,google
6365977.5020097024,2021-01-11 19:21:42.194286 UTC,2021-01-11 19:21:42.194286 UTC,1,9.8e-05,<Other>,9.8e-05,<Other>
67005637.6761486039,2020-11-15 06:47:22.818251 UTC,2020-11-15 06:47:22.818251 UTC,1,3.2e-05,<Other>,3.2e-05,<Other>
6882191.5520315726,2020-11-23 12:21:07.160881 UTC,2020-11-23 12:21:07.231357 UTC,2,2.8e-05,google,1.4e-05,google
7171483.9306816136,2020-11-23 08:12:00.16635 UTC,2020-11-23 08:12:00.215171 UTC,2,6e-05,<Other>,3e-05,<Other>
7228205337.7017500982,2020-11-10 14:03:17.060942 UTC,2020-11-10 14:03:17.060942 UTC,1,6.7e-05,google,6.7e-05,google
72967154.2008054722,2020-11-19 13:59:53.908624 UTC,2020-11-19 13:59:53.932619 UTC,2,0.000264,google,0.000132,google
7375268.6519816106,2020-12-14 15:42:55.112956 UTC,2020-12-14 15:42:55.112956 UTC,1,2.8e-05,google,2.8e-05,google
74351856.8000104870,2020-12-12 01:15:39.127349 UTC,2020-12-12 01:15:39.127349 UTC,1,0.000223,<Other>,0.000223,<Other>
7816881.7527763245,2020-12-11 07:48:35.786092 UTC,2020-12-16 05:14:13.678318 UTC,2,0.000136,(direct),6.2e-05,google
78606650.1679620782,2020-12-05 20:18:04.364991 UTC,2020-12-05 20:18:04.364991 UTC,1,0.000163,google,0.000163,google
80277576.8732584188,2020-11-10 22:11:19.714035 UTC,2020-11-10 22:11:19.714035 UTC,1,1.2e-05,(data deleted),1.2e-05,(data deleted)
8407414.5461879117,2020-12-10 01:20:06.406651 UTC,2020-12-10 01:20:06.406651 UTC,1,4.1e-05,google,4.1e-05,google
8514502.1927548910,2020-12-13 15:11:58.657678 UTC,2020-12-13 15:11:58.657678 UTC,1,7.2e-05,google,7.2e-05,google
85593304.3386213690,2020-12-02 19:27:37.323526 UTC,2020-12-02 19:27:37.323526 UTC,1,3.9e-05,(data deleted),3.9e-05,(data deleted)
87666696.5302025907,2020-12-07 12:15:37.540531 UTC,2020-12-10 13:13:48.457464 UTC,3,0.000427,(direct),0.000152,(data deleted)
8846705.8896018235,2020-12-11 00:17:44.740331 UTC,2020-12-11 00:34:50.24546 UTC,2,0.00015700000000000002,(direct),8e-05,(direct)
8897760.4048514573,2021-01-22 19:44:18.323048 UTC,2021-01-22 19:44:18.323048 UTC,1,6.9e-05,google,6.9e-05,google
8968170.2149989235,2020-11-28 19:13:47.559519 UTC,2020-11-28 19:13:47.559519 UTC,1,2.3e-05,google,2.3e-05,google
8992749.5867986999,2020-12-25 22:03:59.74956 UTC,2020-12-25 22:03:59.74956 UTC,1,2.6e-05,<Other>,2.6e-05,<Other>
14319429.3848600934,2020-11-08 00:54:05.113623 UTC,2020-11-08 00:54:05.113623 UTC,1,0.000235,shop.googlemerchandisestore.com,0.000235,shop.googlemerchandisestore.com
1908131629.6568085434,2020-11-13 07:46:02.303126 UTC,2020-11-13 07:46:02.303126 UTC,1,0.0001,<Other>,0.0001,<Other>
2072888.9498118021,2021-01-19 13:27:43.704597 UTC,2021-01-19 13:27:43.704597 UTC,1,9.9e-05,<Other>,9.9e-05,<Other>
25040095.0670087088,2021-01-02 14:34:42.883872 UTC,2021-01-02 14:34:42.883872 UTC,1,2.1e-05,(direct),2.1e-05,(direct)
2515516062.2539840036,2021-01-19 02:18:43.516459 UTC,2021-01-19 02:18:43.516459 UTC,1,4.4e-05,(direct),4.4e-05,(direct)
26632304.5067429285,2020-12-12 04:35:44.862302 UTC,2020-12-12 04:35:44.862302 UTC,1,3.6e-05,(data deleted),3.6e-05,(data deleted)
27563953.0157833669,2020-11-27 11:46:08.356461 UTC,2020-11-27 11:46:08.356461 UTC,1,0.000139,shop.googlemerchandisestore.com,0.000139,shop.googlemerchandisestore.com
2838161.4781702653,2021-01-05 04:22:53.325753 UTC,2021-01-05 04:22:53.325753 UTC,1,2.1e-05,(data deleted),2.1e-05,(data deleted)
3284425.1246992376,2021-01-22 22:41:42.830738 UTC,2021-01-22 22:41:42.830738 UTC,1,1.6e-05,(data deleted),1.6e-05,(data deleted)
33519070.9701128272,2020-12-04 15:22:52.019739 UTC,2020-12-04 15:22:52.019739 UTC,1,0.000278,(direct),0.000278,(direct)
33563436.3777012158,2020-12-05 10:40:36.212583 UTC,2020-12-05 10:40:36.212583 UTC,1,0.000134,(direct),0.000134,(direct)
3656062.7172376657,2021-01-25 21:09:44.673468 UTC,2021-01-25 21:09:44.673468 UTC,1,1.6e-05,<Other>,1.6e-05,<Other>
37510341.8549295922,2020-11-10 00:51:41.081816 UTC,2020-11-10 00:51:41.081816 UTC,1,2.7e-05,<Other>,2.7e-05,<Other>
39652472.1809478185,2021-01-12 04:09:49.026658 UTC,2021-01-12 04:09:49.026658 UTC,1,3.7e-05,<Other>,3.7e-05,<Other>
4115432.9849138741,2021-01-07 06:30:38.353366 UTC,2021-01-07 06:30:38.353366 UTC,1,7.9e-05,google,7.9e-05,google
44948793.1646090451,2020-11-15 18:36:25.118312 UTC,2020-11-15 18:36:25.118312 UTC,1,0.000262,(direct),0.000262,(direct)
4618534.6319990306,2020-11-09 04:02:12.900422 UTC,2020-11-09 04:02:12.900422 UTC,1,1e-05,(direct),1e-05,(direct)
46728708.0760649808,2020-11-13 01:45:12.571923 UTC,2020-11-13 01:45:12.571923 UTC,1,1.9e-05,<Other>,1.9e-05,<Other>
4874810.7850112978,2020-12-31 14:06:20.556443 UTC,2020-12-31 14:06:20.556443 UTC,1,2.6e-05,google,2.6e-05,google
49705018.4806836426,2020-12-11 09:59:06.807384 UTC,2020-12-11 09:59:06.807384 UTC,1,3.6e-05,shop.googlemerchandisestore.com,3.6e-05,shop.googlemerchandisestore.com
5183343.7058547491,2021-01-22 20:26:21.65792 UTC,2021-01-22 20:26:21.65792 UTC,1,1.6e-05,google,1.6e-05,google
54389014.0787674086,2020-12-10 09:05:06.579473 UTC,2020-12-10 09:05:06.579473 UTC,1,7.1e-05,google,7.1e-05,google
58792057.6572980874,2020-12-03 05:44:51.797205 UTC,2020-12-03 05:44:51.797205 UTC,1,4.8e-05,<Other>,4.8e-05,<Other>
59199504.6442886361,2021-01-15 09:43:47.484685 UTC,2021-01-15 09:43:47.484685 UTC,1,7.8e-05,google,7.8e-05,google
5934688.8369478246,2020-11-30 17:06:50.506268 UTC,2020-11-30 17:06:50.506268 UTC,1,9.5e-05,(direct),9.5e-05,(direct)
6103545.9668651529,2021-01-08 20:08:57.709237 UTC,2021-01-08 20:08:57.709237 UTC,1,1.3e-05,<Other>,1.3e-05,<Other>
61586940.0980633671,2020-11-07 20:09:01.524493 UTC,2020-11-07 20:09:01.524493 UTC,1,3.2e-05,(direct),3.2e-05,(direct)
62148781.8412472855,2021-01-22 17:01:59.978026 UTC,2021-01-22 17:01:59.978026 UTC,1,1.4e-05,shop.googlemerchandisestore.com,1.4e-05,shop.googlemerchandisestore.com
6253211.3885054572,2021-01-16 06:09:48.398165 UTC,2021-01-16 06:09:48.398165 UTC,1,0.000146,(data deleted),0.000146,(data deleted)
6914686.3875409654,2020-12-12 06:16:01.714573 UTC,2020-12-12 06:16:01.714573 UTC,1,1.6e-05,(direct),1.6e-05,(direct)
6918448.4186180278,2020-12-25 15:22:22.900932 UTC,2020-12-25 15:22:22.900932 UTC,1,1.1e-05,(direct),1.1e-05,(direct)
72273077.0200111080,2020-11-27 06:12:45.195846 UTC,2020-12-11 06:01:46.881555 UTC,2,0.000166,shop.googlemerchandisestore.com,7.9e-05,shop.googlemerchandisestore.com
73251245.3210161348,2020-12-12 08:16:17.763522 UTC,2020-12-12 08:16:17.763522 UTC,1,1e-05,google,1e-05,google
7446712.2726872272,2020-11-04 13:26:14.615819 UTC,2020-11-13 16:02:58.048493 UTC,3,0.00018600000000000002,(data deleted),6.3e-05,(data deleted)
79556001.9340338986,2020-11-28 06:17:35.857221 UTC,2020-11-28 06:17:35.857221 UTC,1,0.000135,<Other>,0.000135,<Other>
8043833.5057848398,2020-11-20 05:19:07.34127 UTC,2020-12-04 09:14:52.671374 UTC,3,0.00014000000000000001,<Other>,5.5e-05,(data deleted)
8105555.2376937141,2020-11-20 06:55:47.478635 UTC,2020-11-20 06:55:47.568756 UTC,2,9.6e-05,google,4.8e-05,google
8179718.6284010746,2020-11-10 18:39:41.26409 UTC,2020-11-10 18:39:41.26409 UTC,1,3.4e-05,(data deleted),3.4e-05,(data deleted)
8350624.0488361089,2021-01-20 15:44:47.14013 UTC,2021-01-20 15:44:47.14013 UTC,1,8.5e-05,shop.googlemerchandisestore.com,8.5e-05,shop.googlemerchandisestore.com
85312914.8686882545,2020-12-09 06:40:57.167034 UTC,2020-12-09 06:40:57.167034 UTC,1,3.6e-05,shop.googlemerchandisestore.com,3.6e-05,shop.googlemerchandisestore.com
8586642.3694137955,2021-01-21 21:31:59.121183 UTC,2021-01-21 21:31:59.121183 UTC,1,0.000104,google,0.000104,google
86449111.4441730986,2020-12-11 00:30:17.998422 UTC,2020-12-11 00:30:17.998422 UTC,1,1.7e-05,<Other>,1.7e-05,<Other>
8680294.6850188531,2020-11-30 02:15:42.601267 UTC,2020-11-30 02:15:42.601267 UTC,1,4.4e-05,shop.googlemerchandisestore.com,4.4e-05,shop.googlemerchandisestore.com
8760245.3046399244,2020-11-03 15:02:18.03755 UTC,2020-11-03 15:02:18.03755 UTC,1,4.8e-05,(data deleted),4.8e-05,(data deleted)
90921943.8748639559,2020-12-11 19:16:55.0851 UTC,2020-12-11 19:16:55.0851 UTC,1,4e-05,(direct),4e-05,(direct)
13756133.7762491194,2020-12-15 01:52:59.052518 UTC,2020-12-24 01:25:24.199558 UTC,3,0.000384,google,0.000173,shop.googlemerchandisestore.com
15109615.7675793031,2020-11-11 13:01:32.116625 UTC,2020-11-11 13:01:32.116625 UTC,1,5.5e-05,google,5.5e-05,google
1765514.3967459271,2020-12-29 19:39:04.635814 UTC,2020-12-29 19:39:04.635814 UTC,1,3e-05,google,3e-05,google
1873577.7239946701,2021-01-06 17:07:22.393012 UTC,2021-01-06 17:07:22.393012 UTC,1,5.9e-05,google,5.9e-05,google
2013582.5721733859,2020-12-11 02:18:17.58477 UTC,2020-12-11 02:18:17.58477 UTC,1,0.000128,(data deleted),0.000128,(data deleted)
2221714.1060184059,2020-11-30 13:14:49.607652 UTC,2020-11-30 13:14:49.607652 UTC,1,2.1e-05,(direct),2.1e-05,(direct)
2345933.9427223568,2020-12-21 16:58:04.61638 UTC,2020-12-21 16:58:04.61638 UTC,1,5.5e-05,<Other>,5.5e-05,<Other>
2471419.8377180885,2020-11-10 18:20:14.011211 UTC,2020-11-10 18:20:14.011211 UTC,1,5.9e-05,(direct),5.9e-05,(direct)
3519862.5500955315,2020-11-30 20:41:41.818266 UTC,2021-01-24 16:27:03.521063 UTC,2,0.000182,<Other>,9.7e-05,(direct)
36342934.1053894040,2020-11-18 05:51:10.004699 UTC,2020-11-18 05:56:28.239403 UTC,3,0.00018899999999999999,google,6e-05,google
37295810.5629224960,2020-11-20 05:30:32.182538 UTC,2020-11-20 05:30:32.214156 UTC,2,0.000116,google,5.8e-05,google
39049984.4198737878,2020-12-19 10:03:43.071125 UTC,2021-01-27 02:07:06.372817 UTC,4,0.000243,<Other>,0.000138,<Other>
43259288.5905790888,2020-12-04 18:41:56.487059 UTC,2020-12-09 19:50:35.433739 UTC,3,0.000165,<Other>,5.3e-05,<Other>
4602632.8640945737,2021-01-20 06:27:26.536216 UTC,2021-01-20 06:27:26.536216 UTC,1,5.5e-05,(direct),5.5e-05,(direct)
48154162.5010970818,2020-11-30 09:20:26.275093 UTC,2020-11-30 09:20:26.275093 UTC,1,7.4e-05,(data deleted),7.4e-05,(data deleted)
4853857.3181516287,2020-12-08 14:51:30.75104 UTC,2020-12-08 14:51:30.75104 UTC,1,3e-06,google,3e-06,google
50844046.9564028621,2021-01-01 19:17:36.886917 UTC,2021-01-01 19:17:36.886917 UTC,1,7.7e-05,(direct),7.7e-05,(direct)
55393762.6527940741,2020-12-28 09:38:58.968295 UTC,2020-12-28 09:38:58.968295 UTC,1,3e-05,(direct),3e-05,(direct)
5607144.6246327246,2020-11-20 16:00:31.521919 UTC,2020-11-20 16:00:31.584499 UTC,2,0.000284,(data deleted),0.000142,(data deleted)
5689198.4051733166,2020-12-15 17:22:41.356977 UTC,2020-12-15 17:22:41.356977 UTC,1,4.1e-05,(direct),4.1e-05,(direct)
56946920.7497732024,2020-12-01 04:02:20.700414 UTC,2020-12-03 13:09:15.67697 UTC,3,6.2e-05,(data deleted),2.4e-05,shop.googlemerchandisestore.com
5857016.5621861575,2021-01-25 09:07:59.958419 UTC,2021-01-25 09:07:59.958419 UTC,1,0.000111,(direct),0.000111,(direct)
6667186.4705493952,2020-12-16 03:27:32.144736 UTC,2020-12-16 03:27:32.144736 UTC,1,9e-05,(direct),9e-05,(direct)
70837463.6029197962,2020-11-23 20:40:09.57495 UTC,2020-11-23 20:40:09.606653 UTC,2,2.6e-05,google,1.3e-05,google
77358157.4999153196,2021-01-22 10:41:08.766598 UTC,2021-01-22 10:41:08.766598 UTC,1,0.00012,<Other>,0.00012,<Other>
7890615.0225530592,2020-11-17 18:09:24.115854 UTC,2020-11-17 18:09:24.115854 UTC,1,0.000109,shop.googlemerchandisestore.com,0.000109,shop.googlemerchandisestore.com
80093970.4310926841,2021-01-20 23:59:47.727852 UTC,2021-01-20 23:59:47.727852 UTC,1,3.6e-05,(direct),3.6e-05,(direct)
8331967.3536447879,2021-01-12 09:22:07.911068 UTC,2021-01-12 09:22:07.911068 UTC,1,5.5e-05,google,5.5e-05,google
1245203.1205410719,2020-12-16 08:21:16.691078 UTC,2020-12-23 07:14:22.998679 UTC,4,0.000277,<Other>,7.2e-05,google
15046526.4562004600,2020-12-31 00:39:29.753703 UTC,2020-12-31 00:51:21.051379 UTC,3,0.001424,<Other>,0.000331,<Other>
1669048.7348890098,2020-12-23 11:53:13.429071 UTC,2020-12-23 11:53:13.429071 UTC,1,4.1e-05,shop.googlemerchandisestore.com,4.1e-05,shop.googlemerchandisestore.com
1686049.6825406467,2020-11-14 05:24:55.850248 UTC,2020-11-14 05:24:55.850248 UTC,1,4.8e-05,<Other>,4.8e-05,<Other>
1951144.2472590359,2020-11-16 22:47:20.820579 UTC,2020-11-16 22:47:20.820579 UTC,1,4.8e-05,google,4.8e-05,google
2132209.9029962354,2020-12-15 13:47:30.465744 UTC,2020-12-15 13:47:30.465744 UTC,1,6.2e-05,(direct),6.2e-05,(direct)
21904266.4182981661,2020-12-21 23:10:21.376176 UTC,2020-12-21 23:10:21.376176 UTC,1,4.4e-05,(direct),4.4e-05,(direct)
2422026.0165722609,2020-11-01 01:44:44.942033 UTC,2020-11-01 01:44:44.942033 UTC,1,7.2e-05,(direct),7.2e-05,(direct)
25454947.3736396716,2020-11-08 02:19:56.301763 UTC,2020-11-08 02:19:56.301763 UTC,1,3e-05,google,3e-05,google
26890766.3795079711,2020-11-26 23:06:24.909458 UTC,2020-11-26 23:06:24.909458 UTC,1,3e-05,(data deleted),3e-05,(data deleted)
27314189.0356814830,2020-12-04 16:40:58.417517 UTC,2020-12-04 17:55:32.799667 UTC,2,0.000323,google,0.000194,google
27683683.6299831306,2020-11-25 08:58:01.696224 UTC,2020-12-09 10:42:25.18989 UTC,2,0.000229,(direct),5.5e-05,(data deleted)
2941370.9700661406,2020-11-25 07:35:25.703596 UTC,2020-12-11 08:30:35.974 UTC,2,6.1e-05,google,4.8e-05,(data deleted)
3086397.9583021338,2020-12-07 08:05:55.411841 UTC,2020-12-15 07:51:20.137575 UTC,2,0.000115,(data deleted),6e-05,(direct)
3124316.3000810644,2021-01-20 22:59:31.274679 UTC,2021-01-20 22:59:31.274679 UTC,1,9.3e-05,google,9.3e-05,google
3180182.4942152148,2020-12-01 09:18:22.151165 UTC,2020-12-01 09:18:22.151165 UTC,1,4.4e-05,google,4.4e-05,google
32190182.0699794389,2020-12-08 09:34:15.858914 UTC,2020-12-08 09:34:15.858914 UTC,1,0.000263,(data deleted),0.000263,(data deleted)
3351786.5083077372,2021-01-01 18:47:04.71508 UTC,2021-01-01 18:47:04.71508 UTC,1,2.2e-05,google,2.2e-05,google
34140706.2517225165,2020-11-30 16:37:59.405945 UTC,2020-11-30 16:37:59.405945 UTC,1,4.8e-05,shop.googlemerchandisestore.com,4.8e-05,shop.googlemerchandisestore.com
